id,site_tz,data_tz,site_lat,site_lon,elevation,filepath,resource_year,country,state,county,N/A Flag,Clear Flag,Probably Clear Flag,Fog Flag,Water Flag,Super-Cooled Water Flag,Mixed Flag,Opaque Ice Flag,Cirrus Flag,Overlapping Flag,Overshooting Flag,Unknown Flag,Dust Flag,Smoke Flag,temperature Units,alpha Units,aod Units,asymmetry Units,cld_opd_dcomp Units,cld_press_acha Units,cld_reff_dcomp Units,clearsky_dhi Units,clearsky_dni Units,clearsky_ghi Units,cloud_fill_flag Units,dew_point Units,dhi Units,dni Units,fill_flag Units,ghi Units,ozone Units,relative_humidity Units,solar_zenith_angle Units,ssa Units,surface_albedo Units,pressure Units,precipitable_water Units,wind_direction Units,wind_speed Units
478473,-7.0,0,39.77000045776367,-105.22000122070312,1867.0,/datasets/NSRDB/current/nsrdb_2024.h5,2024,United States,Colorado,Jefferson,-15,0,1,2,3,4,5,6,7,8,9,10,11,12,degC,unitless,unitless,unitless,unitless,hPa,um,W/m**2,W/m**2,W/m**2,percent,degC,W/m**2,W/m**2,percent,W/m**2,cm/atm,percent,deg,unitless,unitless,hPa,cm,deg,m/s
time,alpha,aod,asymmetry,cld_opd_dcomp,cld_press_acha,cld_reff_dcomp,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_fill_flag,cloud_type,dew_point,dhi,dni,fill_flag,ghi,ozone,relative_humidity,solar_zenith_angle,ssa,surface_albedo,wind_direction,wind_speed,temperature,pressure,precipitable_water
2024-01-01 00:00:00+00:00,1.05,0.028,0.62,0.0,0,0.0,0,0,0,0,5,-7.2,0,0,0,0,0.327,60.14,93.2,0.9,0.18,264,0.3,-0.4,808,0.7
2024-01-01 00:30:00+00:00,1.05,0.028,0.62,0.0,0,0.0,0,0,0,0,8,-7.2,0,0,0,0,0.328,61.92,98.4,0.9,0.18,253,0.5,-0.8,808,0.7
2024-01-01 01:00:00+00:00,1.05,0.026,0.62,0.0,0,0.0,0,0,0,0,8,-7.2,0,0,0,0,0.328,63.05,103.78,0.9,0.18,242,0.6,-1.1,808,0.7
2024-01-01 01:30:00+00:00,1.05,0.026,0.62,0.0,0,0.0,0,0,0,0,8,-7.2,0,0,0,0,0.329,63.59,109.3,0.9,0.18,252,0.7,-1.2,809,0.7
2024-01-01 02:00:00+00:00,1.04,0.024,0.62,0.0,0,0.0,0,0,0,0,0,-7.4,0,0,0,0,0.33,63.19,114.93,0.89,0.18,262,0.8,-1.3,809,0.7
2024-01-01 02:30:00+00:00,1.04,0.024,0.62,0.0,0,0.0,0,0,0,0,0,-7.4,0,0,0,0,0.33,63.19,120.64,0.89,0.18,269,0.9,-1.3,809,0.7
2024-01-01 03:00:00+00:00,1.05,0.022,0.62,0.0,0,0.0,0,0,0,0,0,-7.6,0,0,0,0,0.331,62.61,126.39,0.89,0.18,277,1.0,-1.4,809,0.7
2024-01-01 03:30:00+00:00,1.05,0.022,0.62,0.0,0,0.0,0,0,0,0,0,-7.6,0,0,0,0,0.331,62.61,132.14,0.89,0.18,279,1.1,-1.4,809,0.7
2024-01-01 04:00:00+00:00,1.06,0.021,0.62,0.0,0,0.0,0,0,0,0,0,-7.8,0,0,0,0,0.331,62.16,137.87,0.88,0.18,282,1.2,-1.5,809,0.7
2024-01-01 04:30:00+00:00,1.06,0.021,0.62,0.0,0,0.0,0,0,0,0,0,-7.8,0,0,0,0,0.331,62.16,143.49,0.88,0.18,283,1.4,-1.5,809,0.7
2024-01-01 05:00:00+00:00,1.07,0.021,0.62,0.0,0,0.0,0,0,0,0,0,-7.8,0,0,0,0,0.331,61.98,148.92,0.89,0.18,284,1.5,-1.5,809,0.7
2024-01-01 05:30:00+00:00,1.07,0.021,0.62,0.0,0,0.0,0,0,0,0,0,-7.8,0,0,0,0,0.331,61.98,154.01,0.89,0.18,285,1.6,-1.5,809,0.7
2024-01-01 06:00:00+00:00,1.09,0.02,0.62,0.0,0,0.0,0,0,0,0,0,-7.6,0,0,0,0,0.33,62.92,158.45,0.89,0.18,286,1.7,-1.5,809,0.7
2024-01-01 06:30:00+00:00,1.09,0.02,0.62,0.0,0,0.0,0,0,0,0,0,-7.7,0,0,0,0,0.33,63.77,161.77,0.89,0.18,287,1.7,-1.7,808,0.7
2024-01-01 07:00:00+00:00,1.11,0.02,0.62,0.0,0,0.0,0,0,0,0,0,-7.5,0,0,0,0,0.329,65.05,163.23,0.89,0.18,288,1.7,-1.8,808,0.7
2024-01-01 07:30:00+00:00,1.11,0.02,0.62,0.0,0,0.0,0,0,0,0,0,-7.5,0,0,0,0,0.329,66.01,162.38,0.89,0.18,290,1.6,-2.0,808,0.7
2024-01-01 08:00:00+00:00,1.14,0.019,0.62,0.0,0,0.0,0,0,0,0,0,-7.4,0,0,0,0,0.329,67.46,159.5,0.89,0.18,293,1.5,-2.2,808,0.7
2024-01-01 08:30:00+00:00,1.14,0.019,0.62,0.0,0,0.0,0,0,0,0,0,-7.4,0,0,0,0,0.328,67.46,155.31,0.89,0.18,293,1.5,-2.2,808,0.7
2024-01-01 09:00:00+00:00,1.17,0.018,0.62,0.0,0,0.0,0,0,0,0,0,-7.4,0,0,0,0,0.328,68.23,150.36,0.89,0.18,293,1.5,-2.3,808,0.7
2024-01-01 09:30:00+00:00,1.17,0.018,0.62,0.0,0,0.0,0,0,0,0,0,-7.4,0,0,0,0,0.328,68.23,145.0,0.89,0.18,292,1.5,-2.3,808,0.7
2024-01-01 10:00:00+00:00,1.19,0.018,0.62,0.0,0,0.0,0,0,0,0,0,-7.4,0,0,0,0,0.327,68.14,139.42,0.89,0.18,291,1.5,-2.3,808,0.7
2024-01-01 10:30:00+00:00,1.19,0.018,0.62,0.0,0,0.0,0,0,0,0,0,-7.4,0,0,0,0,0.327,68.64,133.72,0.89,0.18,291,1.5,-2.4,808,0.7
2024-01-01 11:00:00+00:00,1.22,0.017,0.62,0.0,0,0.0,0,0,0,0,0,-7.5,0,0,0,0,0.327,68.0,127.96,0.89,0.18,290,1.5,-2.4,808,0.7
2024-01-01 11:30:00+00:00,1.22,0.017,0.62,0.0,0,0.0,0,0,0,0,0,-7.5,0,0,0,0,0.327,68.0,122.2,0.89,0.18,290,1.5,-2.4,808,0.7
2024-01-01 12:00:00+00:00,1.24,0.016,0.62,0.0,0,0.0,0,0,0,0,0,-7.7,0,0,0,0,0.328,67.59,116.48,0.89,0.18,290,1.6,-2.5,808,0.7
2024-01-01 12:30:00+00:00,1.24,0.016,0.62,0.0,0,0.0,0,0,0,0,0,-7.7,0,0,0,0,0.327,67.68,110.83,0.89,0.18,290,1.6,-2.5,809,0.7
2024-01-01 13:00:00+00:00,1.25,0.016,0.62,0.0,0,0.0,0,0,0,0,0,-7.9,0,0,0,0,0.327,66.17,105.27,0.89,0.18,290,1.6,-2.4,809,0.7
2024-01-01 13:30:00+00:00,1.25,0.016,0.62,0.0,0,0.0,0,0,0,0,0,-7.9,0,0,0,0,0.327,65.68,99.84,0.89,0.18,291,1.5,-2.3,809,0.7
2024-01-01 14:00:00+00:00,1.25,0.017,0.62,0.0,0,0.0,0,0,0,0,0,-8.1,0,0,0,0,0.326,63.7,94.58,0.89,0.18,292,1.5,-2.1,809,0.7
2024-01-01 14:30:00+00:00,1.25,0.017,0.62,0.0,0,0.0,11,158,13,0,0,-8.1,11,158,0,13,0.325,57.06,89.18,0.9,0.18,292,1.5,-0.6,809,0.7
2024-01-01 15:00:00+00:00,1.24,0.018,0.62,0.0,0,0.0,25,539,76,0,0,-6.9,25,539,0,76,0.324,55.71,84.59,0.9,0.18,292,1.5,1.0,809,0.7
2024-01-01 15:30:00+00:00,1.24,0.018,0.62,0.0,0,0.0,34,701,154,0,0,-6.9,34,701,0,154,0.324,49.0,80.14,0.9,0.18,294,1.7,2.8,809,0.7
2024-01-01 16:00:00+00:00,1.24,0.019,0.62,0.0,0,0.0,40,795,232,0,0,-5.7,40,795,0,232,0.323,47.59,76.02,0.9,0.18,296,1.9,4.5,809,0.7
2024-01-01 16:30:00+00:00,1.24,0.019,0.62,0.0,0,0.0,44,857,304,0,0,-5.7,44,857,0,304,0.323,43.48,72.33,0.9,0.18,303,1.5,5.8,809,0.7
2024-01-01 17:00:00+00:00,1.25,0.02,0.62,0.0,0,0.0,48,898,368,0,0,-5.5,115,581,0,322,0.323,40.37,69.12,0.9,0.18,310,1.1,7.1,809,0.7
2024-01-01 17:30:00+00:00,1.25,0.02,0.62,2.15,332,19.12,49,929,419,0,7,-5.5,173,373,0,322,0.323,38.23,66.5,0.9,0.18,333,0.9,7.9,809,0.7
2024-01-01 18:00:00+00:00,1.41,0.015,0.62,1.87,314,17.42,47,952,457,0,7,-5.9,179,411,0,356,0.323,35.03,64.52,0.9,0.18,355,0.6,8.7,809,0.7
2024-01-01 18:30:00+00:00,1.41,0.015,0.62,1.66,308,12.31,50,961,482,0,8,-5.9,178,469,0,389,0.323,34.52,63.26,0.89,0.18,198,0.7,8.9,808,0.7
2024-01-01 19:00:00+00:00,1.4,0.017,0.62,1.74,314,12.78,51,964,492,0,8,-6.1,163,552,0,416,0.323,33.43,62.76,0.89,0.18,41,0.8,9.2,808,0.7
2024-01-01 19:30:00+00:00,1.4,0.017,0.62,0.0,0,0.0,50,961,486,0,0,-6.1,50,961,0,486,0.323,33.66,63.03,0.89,0.18,47,0.9,9.1,808,0.7
2024-01-01 20:00:00+00:00,1.39,0.018,0.62,0.0,0,0.0,50,951,466,0,0,-6.0,50,951,0,466,0.323,33.87,64.07,0.89,0.18,53,1.0,9.1,808,0.7
2024-01-01 20:30:00+00:00,1.39,0.018,0.62,0.0,0,0.0,51,932,432,0,0,-6.0,114,689,0,396,0.323,34.79,65.84,0.9,0.18,58,0.9,8.7,808,0.7
2024-01-01 21:00:00+00:00,1.32,0.022,0.62,0.96,324,9.54,49,902,383,0,8,-4.1,139,501,0,324,0.323,41.36,68.28,0.9,0.18,64,0.8,8.3,808,0.7
2024-01-01 21:30:00+00:00,1.32,0.022,0.62,2.16,365,12.74,47,861,323,0,7,-4.1,145,165,0,198,0.324,44.88,71.32,0.9,0.18,68,0.8,7.1,808,0.7
2024-01-01 22:00:00+00:00,1.3,0.025,0.62,5.18,372,11.58,43,800,252,0,8,-3.9,115,37,0,125,0.325,49.16,74.88,0.9,0.18,72,0.8,6.0,808,0.7
2024-01-01 22:30:00+00:00,1.3,0.025,0.62,3.2,355,13.18,38,712,175,0,7,-3.9,83,43,0,91,0.325,53.05,78.89,0.9,0.18,76,0.9,4.9,808,0.7
2024-01-01 23:00:00+00:00,1.29,0.026,0.62,0.01,343,0.01,29,568,96,6,7,-6.2,25,475,86,81,0.326,48.21,83.25,0.9,0.18,80,1.0,3.8,808,0.7
2024-01-01 23:30:00+00:00,1.29,0.026,0.62,1.7,345,1.58,17,263,27,6,7,-6.2,17,193,86,24,0.327,49.23,87.84,0.9,0.18,82,0.9,3.5,808,0.7
2024-01-02 00:00:00+00:00,1.29,0.03,0.62,0.0,0,0.0,0,0,0,0,7,-6.9,0,0,0,0,0.328,47.09,93.06,0.89,0.18,84,0.8,3.3,808,0.7
2024-01-02 00:30:00+00:00,1.29,0.03,0.62,0.0,0,0.0,0,0,0,0,7,-6.9,0,0,0,0,0.328,47.42,98.27,0.89,0.18,75,0.7,3.2,808,0.7
2024-01-02 01:00:00+00:00,1.28,0.033,0.62,0.0,0,0.0,0,0,0,0,7,-6.9,0,0,0,0,0.328,47.8,103.65,0.89,0.18,67,0.5,3.1,809,0.7
2024-01-02 01:30:00+00:00,1.28,0.033,0.62,0.0,0,0.0,0,0,0,0,0,-6.9,0,0,0,0,0.328,49.17,109.17,0.89,0.18,36,0.6,2.7,809,0.8
2024-01-02 02:00:00+00:00,1.28,0.033,0.62,0.0,0,0.0,0,0,0,0,0,-6.9,0,0,0,0,0.328,50.82,114.8,0.89,0.18,6,0.7,2.3,809,0.8
2024-01-02 02:30:00+00:00,1.28,0.033,0.62,0.0,0,0.0,0,0,0,0,0,-6.9,0,0,0,0,0.328,52.66,120.5,0.9,0.18,175,0.8,1.8,809,0.8
2024-01-02 03:00:00+00:00,1.28,0.037,0.62,0.0,0,0.0,0,0,0,0,7,-6.8,0,0,0,0,0.328,54.29,126.25,0.9,0.18,345,1.0,1.4,809,0.8
2024-01-02 03:30:00+00:00,1.28,0.037,0.62,0.0,0,0.0,0,0,0,0,7,-6.8,0,0,0,0,0.328,55.88,132.01,0.9,0.18,344,1.0,1.0,809,0.8
2024-01-02 04:00:00+00:00,1.28,0.041,0.62,0.0,0,0.0,0,0,0,0,7,-6.8,0,0,0,0,0.328,57.23,137.73,0.91,0.18,343,1.0,0.7,809,0.8
2024-01-02 04:30:00+00:00,1.28,0.041,0.62,0.0,0,0.0,0,0,0,0,4,-6.8,0,0,0,0,0.328,58.06,143.35,0.91,0.18,345,0.9,0.5,809,0.8
2024-01-02 05:00:00+00:00,1.28,0.04,0.62,0.0,0,0.0,0,0,0,0,5,-6.8,0,0,0,0,0.328,58.27,148.79,0.91,0.18,347,0.9,0.4,809,0.8
2024-01-02 05:30:00+00:00,1.28,0.04,0.62,0.0,0,0.0,0,0,0,0,7,-6.8,0,0,0,0,0.328,58.69,153.87,0.92,0.18,346,0.8,0.3,809,0.8
2024-01-02 06:00:00+00:00,1.29,0.042,0.62,0.0,0,0.0,0,0,0,0,7,-6.9,0,0,0,0,0.328,59.35,158.32,0.92,0.18,346,0.7,0.1,809,0.8
2024-01-02 06:30:00+00:00,1.29,0.042,0.62,0.0,0,0.0,0,0,0,0,7,-6.9,0,0,0,0,0.327,59.35,161.65,0.92,0.18,182,0.6,0.1,809,0.8
2024-01-02 07:00:00+00:00,1.3,0.042,0.62,0.0,0,0.0,0,0,0,0,0,-6.9,0,0,0,0,0.327,59.55,163.15,0.93,0.18,18,0.5,0.0,809,0.8
2024-01-02 07:30:00+00:00,1.3,0.042,0.62,0.0,0,0.0,0,0,0,0,0,-6.9,0,0,0,0,0.327,59.55,162.33,0.93,0.18,50,0.6,0.0,809,0.7
2024-01-02 08:00:00+00:00,1.32,0.039,0.62,0.0,0,0.0,0,0,0,0,7,-7.0,0,0,0,0,0.326,59.61,159.49,0.92,0.18,81,0.6,-0.1,809,0.7
2024-01-02 08:30:00+00:00,1.32,0.039,0.62,0.0,0,0.0,0,0,0,0,7,-7.0,0,0,0,0,0.326,60.55,155.32,0.92,0.18,74,0.6,-0.3,810,0.7
2024-01-02 09:00:00+00:00,1.33,0.037,0.62,0.0,0,0.0,0,0,0,0,0,-7.0,0,0,0,0,0.325,60.84,150.39,0.92,0.18,67,0.7,-0.4,810,0.7
2024-01-02 09:30:00+00:00,1.33,0.037,0.62,0.0,0,0.0,0,0,0,0,0,-7.0,0,0,0,0,0.324,62.63,145.04,0.92,0.18,57,0.7,-0.8,810,0.7
2024-01-02 10:00:00+00:00,1.34,0.036,0.62,0.0,0,0.0,0,0,0,0,0,-7.2,0,0,0,0,0.324,63.35,139.46,0.92,0.18,47,0.8,-1.1,810,0.7
2024-01-02 10:30:00+00:00,1.34,0.036,0.62,0.0,0,0.0,0,0,0,0,0,-7.2,0,0,0,0,0.323,64.76,133.76,0.91,0.18,43,0.9,-1.4,810,0.7
2024-01-02 11:00:00+00:00,1.35,0.033,0.62,0.0,0,0.0,0,0,0,0,0,-7.4,0,0,0,0,0.323,64.85,128.0,0.91,0.18,39,0.9,-1.7,810,0.7
2024-01-02 11:30:00+00:00,1.35,0.033,0.62,0.0,0,0.0,0,0,0,0,0,-7.4,0,0,0,0,0.323,65.81,122.25,0.91,0.18,38,0.9,-1.9,810,0.7
2024-01-02 12:00:00+00:00,1.36,0.03,0.62,0.0,0,0.0,0,0,0,0,0,-7.8,0,0,0,0,0.324,64.97,116.52,0.9,0.18,37,0.9,-2.1,810,0.7
2024-01-02 12:30:00+00:00,1.36,0.03,0.62,0.0,0,0.0,0,0,0,0,0,-7.8,0,0,0,0,0.325,64.97,110.86,0.9,0.18,35,0.8,-2.1,810,0.7
2024-01-02 13:00:00+00:00,1.37,0.027,0.62,0.0,0,0.0,0,0,0,0,0,-8.2,0,0,0,0,0.327,63.71,105.3,0.89,0.18,33,0.8,-2.2,810,0.7
2024-01-02 13:30:00+00:00,1.37,0.027,0.62,0.0,0,0.0,0,0,0,0,0,-8.2,0,0,0,0,0.328,63.71,99.87,0.89,0.18,26,0.7,-2.2,810,0.7
2024-01-02 14:00:00+00:00,1.38,0.025,0.62,0.0,0,0.0,0,0,0,0,0,-8.4,0,0,0,0,0.33,62.52,94.61,0.88,0.18,18,0.7,-2.2,810,0.7
2024-01-02 14:30:00+00:00,1.38,0.025,0.62,0.0,0,0.0,11,149,13,2,0,-8.4,9,104,21,10,0.331,58.52,89.19,0.88,0.18,26,0.6,-1.3,810,0.7
2024-01-02 15:00:00+00:00,1.39,0.024,0.62,0.0,0,0.0,26,523,75,0,0,-7.8,26,523,0,75,0.332,57.73,84.6,0.87,0.18,34,0.6,-0.5,810,0.6
2024-01-02 15:30:00+00:00,1.39,0.024,0.62,0.0,0,0.0,35,691,153,0,0,-7.8,35,691,0,153,0.333,52.17,80.14,0.87,0.18,95,0.7,0.9,810,0.6
2024-01-02 16:00:00+00:00,1.4,0.023,0.62,0.0,0,0.0,41,791,232,0,0,-6.6,41,791,0,232,0.335,51.68,76.02,0.87,0.18,157,0.7,2.3,810,0.6
2024-01-02 16:30:00+00:00,1.4,0.023,0.62,0.0,0,0.0,46,856,306,0,0,-6.6,46,856,0,306,0.336,47.48,72.31,0.87,0.18,172,0.8,3.5,810,0.6
2024-01-02 17:00:00+00:00,1.42,0.023,0.62,0.0,0,0.0,49,899,370,0,0,-5.7,49,899,0,370,0.337,46.45,69.09,0.86,0.18,188,0.8,4.8,810,0.6
2024-01-02 17:30:00+00:00,1.42,0.023,0.62,0.0,0,0.0,50,931,422,0,0,-5.7,50,931,0,422,0.337,44.19,66.45,0.85,0.18,191,0.8,5.5,809,0.6
2024-01-02 18:00:00+00:00,1.49,0.019,0.62,0.0,0,0.0,51,952,461,0,0,-5.8,51,952,0,461,0.338,41.73,64.47,0.83,0.18,195,0.7,6.3,809,0.6
2024-01-02 18:30:00+00:00,1.49,0.019,0.62,0.0,0,0.0,51,963,485,0,0,-5.8,51,963,0,485,0.339,40.55,63.19,0.83,0.18,179,0.7,6.7,808,0.6
2024-01-02 19:00:00+00:00,1.49,0.019,0.62,0.0,0,0.0,51,967,495,0,0,-6.2,51,967,0,495,0.339,38.02,62.67,0.83,0.18,162,0.6,7.2,808,0.6
2024-01-02 19:30:00+00:00,1.49,0.019,0.62,0.0,0,0.0,51,966,490,0,0,-6.2,51,966,0,490,0.339,37.51,62.94,0.83,0.18,128,0.6,7.4,808,0.6
2024-01-02 20:00:00+00:00,1.49,0.018,0.62,0.0,0,0.0,50,960,471,0,0,-6.6,50,960,0,471,0.339,36.07,63.97,0.83,0.18,94,0.6,7.5,807,0.6
2024-01-02 20:30:00+00:00,1.49,0.018,0.62,0.0,0,0.0,49,945,437,0,0,-6.6,49,945,0,437,0.338,36.32,65.73,0.83,0.18,76,0.6,7.4,807,0.6
2024-01-02 21:00:00+00:00,1.45,0.019,0.62,0.0,0,0.0,47,922,390,0,0,-6.6,47,922,0,390,0.338,36.54,68.16,0.84,0.18,58,0.6,7.3,807,0.5
2024-01-02 21:30:00+00:00,1.45,0.019,0.62,0.0,0,0.0,44,889,331,0,0,-6.6,44,889,0,331,0.336,39.13,71.19,0.84,0.18,56,0.6,6.3,807,0.5
2024-01-02 22:00:00+00:00,1.43,0.019,0.62,0.0,0,0.0,40,837,260,0,0,-5.4,40,837,0,260,0.334,46.02,74.75,0.84,0.18,53,0.6,5.3,807,0.5
2024-01-02 22:30:00+00:00,1.43,0.019,0.62,0.0,0,0.0,35,755,182,0,0,-5.4,35,755,0,182,0.332,52.18,78.75,0.84,0.18,54,0.7,3.5,807,0.5
2024-01-02 23:00:00+00:00,1.41,0.019,0.62,0.0,0,0.0,28,619,102,0,0,-7.8,28,619,0,102,0.331,49.39,83.11,0.84,0.18,56,0.8,1.7,807,0.5
2024-01-02 23:30:00+00:00,1.41,0.019,0.62,0.0,0,0.0,17,306,29,0,0,-7.8,17,306,0,29,0.33,52.69,87.71,0.85,0.18,52,0.7,0.8,807,0.5
2024-01-03 00:00:00+00:00,1.38,0.019,0.62,0.0,0,0.0,0,0,0,0,0,-8.2,0,0,0,0,0.329,54.73,92.92,0.85,0.18,49,0.7,-0.2,808,0.5
2024-01-03 00:30:00+00:00,1.38,0.019,0.62,0.0,0,0.0,0,0,0,0,0,-8.2,0,0,0,0,0.328,57.17,98.13,0.86,0.18,31,0.7,-0.8,808,0.5
2024-01-03 01:00:00+00:00,1.37,0.019,0.62,0.0,0,0.0,0,0,0,0,0,-8.2,0,0,0,0,0.327,59.8,103.51,0.86,0.18,14,0.7,-1.4,808,0.5
2024-01-03 01:30:00+00:00,1.37,0.019,0.62,0.0,0,0.0,0,0,0,0,0,-8.2,0,0,0,0,0.326,61.13,109.03,0.86,0.18,159,0.7,-1.7,808,0.5
2024-01-03 02:00:00+00:00,1.36,0.019,0.62,0.0,0,0.0,0,0,0,0,0,-8.4,0,0,0,0,0.325,61.83,114.66,0.86,0.18,303,0.8,-2.1,808,0.5
2024-01-03 02:30:00+00:00,1.36,0.019,0.62,0.0,0,0.0,0,0,0,0,0,-8.4,0,0,0,0,0.324,63.21,120.36,0.86,0.18,290,1.1,-2.4,808,0.5
2024-01-03 03:00:00+00:00,1.36,0.018,0.62,0.0,0,0.0,0,0,0,0,0,-8.9,0,0,0,0,0.324,62.35,126.11,0.86,0.18,277,1.3,-2.7,808,0.4
2024-01-03 03:30:00+00:00,1.36,0.018,0.62,0.0,0,0.0,0,0,0,0,0,-8.9,0,0,0,0,0.323,64.23,131.87,0.87,0.18,273,1.5,-3.1,808,0.4
2024-01-03 04:00:00+00:00,1.35,0.017,0.62,0.0,0,0.0,0,0,0,0,0,-9.5,0,0,0,0,0.322,63.2,137.59,0.87,0.18,270,1.7,-3.5,808,0.4
2024-01-03 04:30:00+00:00,1.35,0.017,0.62,0.0,0,0.0,0,0,0,0,0,-9.5,0,0,0,0,0.32,63.2,143.21,0.87,0.18,270,1.9,-3.5,808,0.4
2024-01-03 05:00:00+00:00,1.36,0.016,0.62,0.0,0,0.0,0,0,0,0,0,-10.0,0,0,0,0,0.319,60.52,148.65,0.87,0.18,270,2.2,-3.5,808,0.4
2024-01-03 05:30:00+00:00,1.36,0.016,0.62,0.0,0,0.0,0,0,0,0,0,-10.0,0,0,0,0,0.317,60.07,153.73,0.87,0.18,270,2.4,-3.4,808,0.4
2024-01-03 06:00:00+00:00,1.36,0.015,0.62,0.0,0,0.0,0,0,0,0,0,-10.5,0,0,0,0,0.315,58.1,158.19,0.87,0.18,271,2.7,-3.4,807,0.4
2024-01-03 06:30:00+00:00,1.36,0.015,0.62,0.0,0,0.0,0,0,0,0,0,-10.5,0,0,0,0,0.313,58.1,161.53,0.87,0.18,272,2.9,-3.4,807,0.3
2024-01-03 07:00:00+00:00,1.37,0.014,0.62,0.0,0,0.0,0,0,0,0,0,-10.7,0,0,0,0,0.312,57.39,163.05,0.87,0.18,273,3.0,-3.5,807,0.3
2024-01-03 07:30:00+00:00,1.37,0.014,0.62,0.0,0,0.0,0,0,0,0,0,-10.7,0,0,0,0,0.31,57.82,162.28,0.87,0.18,274,3.0,-3.6,807,0.3
2024-01-03 08:00:00+00:00,1.37,0.013,0.62,0.0,0,0.0,0,0,0,0,0,-11.1,0,0,0,0,0.309,56.59,159.47,0.87,0.18,275,2.9,-3.7,807,0.3
2024-01-03 08:30:00+00:00,1.37,0.013,0.62,0.0,0,0.0,0,0,0,0,0,-11.1,0,0,0,0,0.308,57.02,155.32,0.87,0.18,275,2.9,-3.8,807,0.3
2024-01-03 09:00:00+00:00,1.38,0.012,0.62,0.0,0,0.0,0,0,0,0,0,-11.6,0,0,0,0,0.307,55.21,150.41,0.87,0.18,275,2.8,-3.9,807,0.3
2024-01-03 09:30:00+00:00,1.38,0.012,0.62,0.0,0,0.0,0,0,0,0,0,-11.6,0,0,0,0,0.306,55.63,145.07,0.87,0.18,275,2.7,-4.0,807,0.3
2024-01-03 10:00:00+00:00,1.39,0.012,0.62,0.0,0,0.0,0,0,0,0,0,-12.2,0,0,0,0,0.306,53.91,139.49,0.87,0.18,275,2.6,-4.2,806,0.3
2024-01-03 10:30:00+00:00,1.39,0.012,0.62,0.0,0,0.0,0,0,0,0,0,-12.2,0,0,0,0,0.306,54.72,133.8,0.87,0.18,276,2.6,-4.4,806,0.3
2024-01-03 11:00:00+00:00,1.39,0.011,0.62,0.0,0,0.0,0,0,0,0,0,-12.6,0,0,0,0,0.307,53.38,128.04,0.87,0.18,276,2.6,-4.6,806,0.3
2024-01-03 11:30:00+00:00,1.39,0.011,0.62,0.0,0,0.0,0,0,0,0,0,-12.6,0,0,0,0,0.307,53.79,122.28,0.87,0.18,275,2.5,-4.7,806,0.3
2024-01-03 12:00:00+00:00,1.4,0.011,0.62,0.0,0,0.0,0,0,0,0,0,-13.0,0,0,0,0,0.308,52.66,116.56,0.87,0.18,275,2.5,-4.8,806,0.3
2024-01-03 12:30:00+00:00,1.4,0.011,0.62,0.0,0,0.0,0,0,0,0,0,-13.0,0,0,0,0,0.308,53.06,110.9,0.87,0.18,274,2.4,-4.9,806,0.3
2024-01-03 13:00:00+00:00,1.41,0.011,0.62,0.0,0,0.0,0,0,0,0,0,-13.3,0,0,0,0,0.308,52.4,105.33,0.87,0.18,273,2.3,-5.0,806,0.3
2024-01-03 13:30:00+00:00,1.41,0.011,0.62,0.0,0,0.0,0,0,0,0,0,-13.3,0,0,0,0,0.308,52.0,99.9,0.87,0.18,273,2.3,-4.9,806,0.3
2024-01-03 14:00:00+00:00,1.42,0.011,0.62,0.0,0,0.0,0,0,0,0,0,-13.4,0,0,0,0,0.308,51.42,94.62,0.87,0.18,273,2.2,-4.9,806,0.3
2024-01-03 14:30:00+00:00,1.42,0.011,0.62,0.0,0,0.0,11,188,14,0,0,-13.4,11,188,0,14,0.307,45.95,89.2,0.87,0.18,274,2.3,-3.4,806,0.3
2024-01-03 15:00:00+00:00,1.41,0.012,0.62,0.0,0,0.0,23,606,80,0,0,-12.6,23,606,0,80,0.306,43.99,84.61,0.87,0.18,276,2.4,-2.0,807,0.3
2024-01-03 15:30:00+00:00,1.41,0.012,0.62,0.0,0,0.0,31,763,162,0,0,-12.6,31,763,0,162,0.305,38.57,80.14,0.87,0.18,284,1.9,-0.2,807,0.3
2024-01-03 16:00:00+00:00,1.4,0.013,0.62,0.0,0,0.0,36,854,243,0,0,-11.9,36,854,0,243,0.303,36.05,76.0,0.87,0.18,291,1.4,1.6,807,0.3
2024-01-03 16:30:00+00:00,1.4,0.013,0.62,0.0,0,0.0,40,912,318,0,0,-11.9,40,912,0,318,0.302,32.64,72.28,0.87,0.18,198,1.2,3.0,807,0.3
2024-01-03 17:00:00+00:00,1.4,0.014,0.62,0.0,0,0.0,43,951,383,0,0,-11.4,43,951,0,383,0.301,30.75,69.05,0.87,0.18,104,0.9,4.4,806,0.3
2024-01-03 17:30:00+00:00,1.4,0.014,0.62,0.0,0,0.0,44,978,436,0,0,-11.4,44,978,0,436,0.301,29.28,66.4,0.86,0.18,114,1.4,5.1,806,0.3
2024-01-03 18:00:00+00:00,1.48,0.012,0.62,0.0,0,0.0,45,997,476,0,0,-10.5,45,997,0,476,0.3,30.2,64.4,0.85,0.18,124,1.8,5.7,806,0.3
2024-01-03 18:30:00+00:00,1.48,0.012,0.62,0.0,0,0.0,46,1007,501,0,0,-10.5,46,1007,0,501,0.3,29.34,63.11,0.85,0.18,126,2.1,6.1,805,0.3
